,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
668,1438913287425507340,1438913287425507340,2021-09-17 13:10:36 Eastern Daylight Time,2021-09-17,13:10:36,-400,20672957,chuckchaneybctg,Chuck Chaney,,iPhone 13 Pro Max = acquired  https://t.co/u1Q5ZfCof2,en,[],[],['https://pbs.twimg.com/media/E_gMAdGXIAowOPS.jpg'],0,0,2,[],[],https://twitter.com/ChuckChaneyBCTG/status/1438913287425507340,False,,1,https://pbs.twimg.com/media/E_gMAdGXIAowOPS.jpg,,,,,,,[],,,,
672,1438913199550746626,1438872215563427840,2021-09-17 13:10:15 Eastern Daylight Time,2021-09-17,13:10:15,-400,1196829141905166337,bartigotyou,ezeey✍🏾👑✨,,@iamsoniah Iphone 13,en,[],[],[],0,0,0,[],[],https://twitter.com/bartigotyou/status/1438913199550746626,False,,0,,,,,,,,"[{'screen_name': 'iamsoniah', 'name': 'Soni∆h🦋', 'id': '1416664400744886273'}]",,,,
678,1438913139437969410,1438912950975221762,2021-09-17 13:10:00 Eastern Daylight Time,2021-09-17,13:10:00,-400,70112979,panjakesnbacon,Jake Pomeroy,,"But hey, nobody wants the iPhone 13 mini apparently, so I’m still getting it delivered on day one!",en,[],[],[],1,0,0,[],[],https://twitter.com/panjakesnbacon/status/1438913139437969410,False,,0,,,,,,,,[],,,,
679,1438913123310870538,1438913123310870538,2021-09-17 13:09:56 Eastern Daylight Time,2021-09-17,13:09:56,-400,1262469865262194688,shadowbiood,† lucia 🩸,,me watching people who are richer than me preorder their iPhone 13's while I'm trying to get rid of my 12: 🥲,en,[],[],[],5,0,16,[],[],https://twitter.com/shadowbIood/status/1438913123310870538,False,,0,,,,,,,,[],,,,
681,1438913085041958914,1438843378574180357,2021-09-17 13:09:47 Eastern Daylight Time,2021-09-17,13:09:47,-400,14355392,greytail,greytail,,"@LukeMiani Think I'm going to call mine iPhone X3.  Sounds much better than iPhone 13. Plus, people will be wondering if it's a one off iPhone. ;)",en,[],[],[],0,0,0,[],[],https://twitter.com/greytail/status/1438913085041958914,False,,0,,,,,,,,"[{'screen_name': 'LukeMiani', 'name': 'Luke Miani', 'id': '3434147985'}]",,,,
683,1438913082139496452,1438913082139496452,2021-09-17 13:09:47 Eastern Daylight Time,2021-09-17,13:09:47,-400,14689959,mobilesyrup,MobileSyrup,,Buying an iPhone 13 from a Canadian carrier can cost up to $46 more  https://t.co/sBoaLPoctG  https://t.co/d96YONqekG,en,[],['https://mobilesyrup.com/2021/09/17/buying-iphone-13-more-expensive-canadian-carrier/'],['https://pbs.twimg.com/media/E_gL0koXoAEaiu4.jpg'],3,3,0,[],[],https://twitter.com/MobileSyrup/status/1438913082139496452,False,,1,https://pbs.twimg.com/media/E_gL0koXoAEaiu4.jpg,,,,,,,[],,,,
684,1438913081539768322,1438913081539768322,2021-09-17 13:09:47 Eastern Daylight Time,2021-09-17,13:09:47,-400,35855166,levi_mccurdy,Levi McCurdy,,IPHONE 13 BABY!!!! On Thee Way!! Can't believe they brought back the home button.  https://t.co/qvjyylI1Uq,en,[],[],['https://pbs.twimg.com/media/E_gLmCoWEAkJWzU.jpg'],0,0,0,[],[],https://twitter.com/levi_mccurdy/status/1438913081539768322,False,,1,https://pbs.twimg.com/media/E_gLmCoWEAkJWzU.jpg,,,,,,,[],,,,
685,1438913073344098315,1438911251007131649,2021-09-17 13:09:45 Eastern Daylight Time,2021-09-17,13:09:45,-400,14574763,vodacom,Vodacom,,"@11thAugust__ We greet you in the name of the new iPhone 13 Pro, how may we assist you today?",en,[],[],[],0,0,1,[],[],https://twitter.com/Vodacom/status/1438913073344098315,False,,0,,,,,,,,"[{'screen_name': '11thAugust__', 'name': '🎂11 AUGUST 19**🎊!...', 'id': '1376583753527611395'}]",,,,
686,1438913059377057793,1438913059377057793,2021-09-17 13:09:41 Eastern Daylight Time,2021-09-17,13:09:41,-400,299391134,neqysha,👍🏽✌🏽,,why the pink iphone 13 don’t come in pro max. that’s sexist 😓,en,[],[],[],0,0,1,[],[],https://twitter.com/NEQYSHA/status/1438913059377057793,False,,0,,,,,,,,[],,,,
689,1438913024123826177,1438913024123826177,2021-09-17 13:09:33 Eastern Daylight Time,2021-09-17,13:09:33,-400,1228599432297558016,dhi_sebastian,🥃 Baby Daddy,,I already know Bobrisky will buy iPhone 13 the same week it comes out,en,[],[],[],0,0,0,[],[],https://twitter.com/dhi_sebastian/status/1438913024123826177,False,,0,,,,,,,,[],,,,
690,1438912989609009157,1438912989609009157,2021-09-17 13:09:25 Eastern Daylight Time,2021-09-17,13:09:25,-400,1347661721796812802,arolezeez,zeezman🇳🇬🖤,,Abeg this 1 no be matter of poverty o. Abeg who day pursue me ?? Who I day pursue???. Ahhan kilode we never use iphone 6. 13 don come again😏😢  https://t.co/2gSATNanMc,en,[],[],['https://pbs.twimg.com/media/E_gLtHzX0AEUGVc.jpg'],0,0,1,[],[],https://twitter.com/arolezeez/status/1438912989609009157,False,,1,https://pbs.twimg.com/media/E_gLtHzX0AEUGVc.jpg,,,,,,,[],,,,
691,1438912973574000643,1438912973574000643,2021-09-17 13:09:21 Eastern Daylight Time,2021-09-17,13:09:21,-400,181834642,asokao,Asoka Obeyesekere,,If you want some global perspective on getting a new iPhone 13 Pro #InformationIsBeautiful #TeamAndroid 🙂 Thanks for sharing on fb @graynigel1  https://t.co/NnwbSVlCPk,en,"[{'screen_name': 'graynigel1', 'name': 'nigel gray', 'id': '1206949390667137025'}]",[],['https://pbs.twimg.com/media/E_gLuQzWYAQnLmP.jpg'],0,0,3,"['informationisbeautiful', 'teamandroid']",[],https://twitter.com/asokao/status/1438912973574000643,False,,1,https://pbs.twimg.com/media/E_gLuQzWYAQnLmP.jpg,,,,,,,[],,,,
692,1438912972944920577,1438474593161859072,2021-09-17 13:09:21 Eastern Daylight Time,2021-09-17,13:09:21,-400,4881394529,oye__pagal,آدھا پاگل,,@itx_laeeqa Hana iphone 13 le lena 😂 dil avein tod do gey💔,en,[],[],[],0,0,0,[],[],https://twitter.com/oye__pagal/status/1438912972944920577,False,,0,,,,,,,,"[{'screen_name': 'itx_laeeqa', 'name': 'LAEEQA❣', 'id': '1297572593172652032'}]",,,,
694,1438912949045846018,1438912949045846018,2021-09-17 13:09:15 Eastern Daylight Time,2021-09-17,13:09:15,-400,277568858,idownloadblog,iDownloadBlog,,"In our new video, @_craycraft highlights ten hidden and silent features, both good and bad, about the latest iPhone 13 models  https://t.co/fd9jRwr7xb  https://t.co/9qqqrnqI3i",en,"[{'screen_name': '_craycraft', 'name': 'harris craycraft', 'id': '816344196'}]",['https://www.idownloadblog.com/2021/09/17/iphone-13-hidden-features-video/'],['https://pbs.twimg.com/media/E_gLs47WUAQIMrK.jpg'],0,0,3,[],[],https://twitter.com/iDownloadBlog/status/1438912949045846018,False,,1,https://pbs.twimg.com/media/E_gLs47WUAQIMrK.jpg,,,,,,,[],,,,
695,1438912940271415297,1438912940271415297,2021-09-17 13:09:13 Eastern Daylight Time,2021-09-17,13:09:13,-400,1409870645777899525,colors_kate,Kate'n'Colors,,I really want an iPhone 13 pro max iichliwp phonecase 🥺🥺,en,[],[],[],1,2,7,[],[],https://twitter.com/colors_kate/status/1438912940271415297,False,,0,,,,,,,,[],,,,
698,1438912915374067712,1438912915374067712,2021-09-17 13:09:07 Eastern Daylight Time,2021-09-17,13:09:07,-400,260597641,mrdovie,David Moran,,New iPhone 13 Will Require Vaccination To Unlock Screen  https://t.co/H4edwYN9gP via @YouTube,en,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/RR_2Von6EPI'],[],0,0,0,[],[],https://twitter.com/mrdovie/status/1438912915374067712,False,,0,,,,,,,,[],,,,
701,1438912829352972292,1438912829352972292,2021-09-17 13:08:46 Eastern Daylight Time,2021-09-17,13:08:46,-400,1358245592762363907,_callmetierneyy,Tierneyyyyyy__,,nun preordered my iphone 13 🥰,en,[],[],[],0,0,0,[],[],https://twitter.com/_CallMeTierneyy/status/1438912829352972292,False,,0,,,,,,,,[],,,,
702,1438912812114403333,1438912812114403333,2021-09-17 13:08:42 Eastern Daylight Time,2021-09-17,13:08:42,-400,1336137188380053504,comeias,COME IASʷʷˢ,,Buying an iPhone 13 from a Canadian carrier can cost up to $46 more – MobileSyrup &gt;&gt; Advertising  https://t.co/f2AiyyBigS,en,[],['https://en.comeias.com/buying-an-iphone-13-from-a-canadian-carrier-can-cost-up-to-46-more-mobilesyrup-advertising/'],[],0,0,0,[],[],https://twitter.com/ComeIas/status/1438912812114403333,False,,0,,,,,,,,[],,,,
703,1438912804837277698,1438912804837277698,2021-09-17 13:08:41 Eastern Daylight Time,2021-09-17,13:08:41,-400,1019970090022985729,risortizz,marissa,,why did apple only make the iphone 13 pink and not the pro &amp; pro max in pink?? 🤨,en,[],[],[],0,0,0,[],[],https://twitter.com/risortizz/status/1438912804837277698,False,,0,,,,,,,,[],,,,
704,1438912804652785673,1438912804652785673,2021-09-17 13:08:40 Eastern Daylight Time,2021-09-17,13:08:40,-400,1134049078424162304,newsfilterio,Investor News,,The iPhone 13 Didn’t Surprise. Apple’s Stock Still Might. $AAPL $WDC $MU $T $VZ  https://t.co/1qTrNnWPx4,en,[],['https://newsfilter.io/articles/the-iphone-13-didnt-surprise-apples-stock-still-might-c5945fdad20d05c9b15c3a8a65b63718'],[],0,0,0,[],"['aapl', 'wdc', 'mu', 't', 'vz']",https://twitter.com/newsfilterio/status/1438912804652785673,False,,0,,,,,,,,[],,,,
706,1438912758200750082,1438861811848290311,2021-09-17 13:08:29 Eastern Daylight Time,2021-09-17,13:08:29,-400,860610470939697153,washerein17,Kat Schneider ✍ 🔬 💉💉,,@OlgaNYC1211 @Apple Don't buy iPhone 13 Maybe a drop in sales will convince Apple.,en,[],[],[],0,0,0,[],[],https://twitter.com/Washerein17/status/1438912758200750082,False,,0,,,,,,,,"[{'screen_name': 'OlgaNYC1211', 'name': 'Olga Lautman', 'id': '751283435382067202'}, {'screen_name': 'Apple', 'name': 'Apple', 'id': '380749300'}]",,,,
708,1438912736084127745,1438912736084127745,2021-09-17 13:08:24 Eastern Daylight Time,2021-09-17,13:08:24,-400,841619735963828225,villeeeeeyow,Vuko Juice🍹,,Iphone 13 pre-order,en,[],[],[],0,0,0,[],[],https://twitter.com/villeeeeeyow/status/1438912736084127745,False,,0,,,,,,,,[],,,,
709,1438912734607912960,1438912734607912960,2021-09-17 13:08:24 Eastern Daylight Time,2021-09-17,13:08:24,-400,1346636173104578561,ramique_,R. A. M. 😈,,Should i preorder me and baby iPhone 13 or wait? 🤔,en,[],[],[],0,0,1,[],[],https://twitter.com/Ramique_/status/1438912734607912960,False,,0,,,,,,,,[],,,,
711,1438912725984313347,1438910719466958852,2021-09-17 13:08:22 Eastern Daylight Time,2021-09-17,13:08:22,-400,1181783340040380416,andrebocc1,Andre,,"@NevilleRay @TMobile By my count, 3 awards for 5G in 2021! One from Ookla, and two from OpenSignal! #TMobileTop10  It would be really nice to be able to get the new iPhone 13 for its new photography features, specifically advanced night mode and cinematic video! 📱",en,[],[],[],0,0,0,['tmobiletop10'],[],https://twitter.com/andrebocc1/status/1438912725984313347,False,,0,,,,,,,,"[{'screen_name': 'NevilleRay', 'name': 'Neville', 'id': '2389775310'}, {'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': '17338082'}]",,,,
713,1438912668082057219,1438912668082057219,2021-09-17 13:08:08 Eastern Daylight Time,2021-09-17,13:08:08,-400,1264349209001701376,roshofficialtbm,RoshOfficial,,My friend: I wonder when I’ll hold iPhone 13 in this economy  Me : That’s where Star ⭐️ gadgets 0706122650 comes in  https://t.co/VRnkag0TWS,en,[],[],['https://pbs.twimg.com/media/E_gLcPXXIAE07yB.jpg'],0,0,0,[],[],https://twitter.com/RoshOfficialTBM/status/1438912668082057219,False,,1,https://pbs.twimg.com/media/E_gLcPXXIAE07yB.jpg,,,,,,,[],,,,
715,1438912631335636993,1438912631335636993,2021-09-17 13:07:59 Eastern Daylight Time,2021-09-17,13:07:59,-400,138224124,kaelybrianne,kae 🌻,,"Look I don’t need the iPhone 13, but it’s fucking pink so I think I need it 😭",en,[],[],[],1,0,1,[],[],https://twitter.com/kaelybrianne/status/1438912631335636993,False,,0,,,,,,,,[],,,,
718,1438912592127221760,1438912592127221760,2021-09-17 13:07:50 Eastern Daylight Time,2021-09-17,13:07:50,-400,1414903328232730624,navaneeth_kp_,Navaneeth,,"iPhone 13 pre-order will start now. And I will also Accept iPhone as gift . if anyone don't need it, buy it for me and sent it to me.. @Apple",en,"[{'screen_name': 'apple', 'name': 'apple', 'id': '380749300'}]",[],[],0,0,0,[],[],https://twitter.com/NAVANEETH_KP_/status/1438912592127221760,False,,0,,,,,,,,[],,,,
719,1438912592068726791,1438912592068726791,2021-09-17 13:07:50 Eastern Daylight Time,2021-09-17,13:07:50,-400,1131768171478831104,dreamsmoremoney,D. White,,#alcorn iPhone 13 pro max will be on hand by me next week hit my dm if you want one ? (Limited availability),en,[],[],[],0,0,0,['alcorn'],[],https://twitter.com/dreamsmoremoney/status/1438912592068726791,False,,0,,,,,,,,[],,,,
720,1438912570056843266,1438912570056843266,2021-09-17 13:07:45 Eastern Daylight Time,2021-09-17,13:07:45,-400,1434029251070554127,unluckyyou666,Anotherkidtotheprogram,,I want the iPhone 13 pro max and new Apple Watch ⌚️🤍🥺,en,[],[],[],0,0,0,[],[],https://twitter.com/unluckyyou666/status/1438912570056843266,False,,0,,,,,,,,[],,,,
721,1438912550754824192,1438912550754824192,2021-09-17 13:07:40 Eastern Daylight Time,2021-09-17,13:07:40,-400,1045414820021972993,b0atboy,FLAWLESS VICTORY,,only reason i’d ever get the iphone 13 is because of storage. dassit.,en,[],[],[],0,0,0,[],[],https://twitter.com/b0atboy/status/1438912550754824192,False,,0,,,,,,,,[],,,,
722,1438912529057595395,1438912529057595395,2021-09-17 13:07:35 Eastern Daylight Time,2021-09-17,13:07:35,-400,1351222973907271683,moonxcelestial,Zelenia🌙☁️,,Thinking of getting the iPhone 13 but I wanna stay loyal to Samsung 🥺,en,[],[],[],2,0,7,[],[],https://twitter.com/moonxcelestial/status/1438912529057595395,False,,0,,,,,,,,[],,,,
723,1438912522468278277,1438912522468278277,2021-09-17 13:07:33 Eastern Daylight Time,2021-09-17,13:07:33,-400,1637541151,eastern_mirror,Eastern Mirror,,Pre-orders for Apple's new iPhone 13 series of smartphones starts today   https://t.co/GvgomGJuyI,en,[],['https://easternmirrornagaland.com/pre-orders-for-apples-new-iphone-13-series-of-smartphones-starts-today/'],[],0,0,0,[],[],https://twitter.com/Eastern_Mirror/status/1438912522468278277,False,,0,,,,,,,,[],,,,
724,1438912510514581507,1438912510514581507,2021-09-17 13:07:30 Eastern Daylight Time,2021-09-17,13:07:30,-400,384573551,roblmn,Robert,,i know it will fall on deaf ears but please don’t buy the iphone 13 unless you’re a photographer lol.,en,[],[],[],1,0,0,[],[],https://twitter.com/roblmn/status/1438912510514581507,False,,0,,,,,,,,[],,,,
725,1438912490440638467,1438912490440638467,2021-09-17 13:07:26 Eastern Daylight Time,2021-09-17,13:07:26,-400,313695166,luckyutube,L,,So you purchased the small iPhone 13 for kids?,en,[],[],[],0,0,0,[],[],https://twitter.com/Luckyutube/status/1438912490440638467,False,https://twitter.com/Dialexio/status/1438882218605268994,0,,,,,,,,[],,,,
726,1438912487001403395,1438912487001403395,2021-09-17 13:07:25 Eastern Daylight Time,2021-09-17,13:07:25,-400,511196703,babyluch_,I’Asia👑,,Need that iPhone 13 pro,en,[],[],[],0,0,0,[],[],https://twitter.com/Babyluch_/status/1438912487001403395,False,,0,,,,,,,,[],,,,
728,1438912480542142464,1438912480542142464,2021-09-17 13:07:23 Eastern Daylight Time,2021-09-17,13:07:23,-400,1292184068822573058,angelicdisgulse,‍ ‍𝐿𝑈𝐶𝐼𝐹𝐸𝑅.,,"⠀ ⠀Awww, forget what I just said. The iPhone 13 is out! Which colour do you want, ladies? ⠀",en,[],[],[],0,0,2,[],[],https://twitter.com/ANGELICDISGUlSE/status/1438912480542142464,False,,0,,,,,,,,[],,,,
729,1438912477840900098,1438910719466958852,2021-09-17 13:07:23 Eastern Daylight Time,2021-09-17,13:07:23,-400,1001908444557815808,sriharshitha_k,Harshitha,,@NevilleRay @TMobile Total 4 Awards #TmobileTop10. iPhone 13 looks impressive and I'm a loyal customer from past 7 years  https://t.co/9HdNAa8Xaa,en,[],[],['https://pbs.twimg.com/media/E_gLAFVVIAE3-E4.jpg'],0,0,0,['tmobiletop10'],[],https://twitter.com/SriHarshitha_k/status/1438912477840900098,False,,1,https://pbs.twimg.com/media/E_gLAFVVIAE3-E4.jpg,,,,,,,"[{'screen_name': 'NevilleRay', 'name': 'Neville', 'id': '2389775310'}, {'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': '17338082'}]",,,,
731,1438912445561573387,1438910381976481801,2021-09-17 13:07:15 Eastern Daylight Time,2021-09-17,13:07:15,-400,1282993322332696576,appie_parody,Apple,,@briantong @speckproducts Since you also received the iPhone 13’s how is it? 😏,en,[],[],[],0,0,0,[],[],https://twitter.com/AppIe_Parody/status/1438912445561573387,False,,0,,,,,,,,"[{'screen_name': 'briantong', 'name': 'Brian Tong', 'id': '12477472'}, {'screen_name': 'speckproducts', 'name': 'SPECK', 'id': '14693767'}]",,,,
733,1438912421587005440,1438912421587005440,2021-09-17 13:07:09 Eastern Daylight Time,2021-09-17,13:07:09,-400,622288428,qasim_242,Qasim shaikh,,iPhone 13 Pro Max vs iPhone 12 Pro Max Specs Review  https://t.co/C9pyBFwqrO via @YouTube,en,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/Q4GcZw-7Nyg'],[],0,0,0,[],[],https://twitter.com/qasim_242/status/1438912421587005440,False,,0,,,,,,,,[],,,,
736,1438912395959840769,1438912395959840769,2021-09-17 13:07:03 Eastern Daylight Time,2021-09-17,13:07:03,-400,90546770,m1sc,M1SC,,#iPhone 13 Pro 🇳🇱 #delivery dates shifted to 25.10,en,[],[],[],0,0,0,"['iphone', 'delivery']",[],https://twitter.com/m1sc/status/1438912395959840769,False,,0,,,,,,,,[],,,,
737,1438912391446777859,1437853199633899530,2021-09-17 13:07:02 Eastern Daylight Time,2021-09-17,13:07:02,-400,1214094866,snactivated,baypass full,,@AppleSupport @tommy1981links Apple should let everyone work if Apple closes all the people who have an iPhone 7 when it will take them to buy an iPhone 13 or 12 at least 10 years then Apple is losing millions so Apple must agree to this let everyone work so earn more you and some crumbs for others,en,[],[],[],0,0,0,[],[],https://twitter.com/SNActivated/status/1438912391446777859,False,,0,,,,,,,,"[{'screen_name': 'AppleSupport', 'name': 'Apple Support', 'id': '3309375033'}, {'screen_name': 'tommy1981links', 'name': 'neverfear', 'id': '317547653'}]",,,,
738,1438912380893753347,1438912380893753347,2021-09-17 13:06:59 Eastern Daylight Time,2021-09-17,13:06:59,-400,295289765,prince_indrajit,PRINCE INDRAJIT (LAW),,A Guided Tour of iPhone 13 &amp; iPhone 13 Pro | Apple  https://t.co/UNdTSPJ1CU via @YouTube,en,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/72cAe_2LAFQ'],[],0,0,0,[],[],https://twitter.com/PRINCE_INDRAJIT/status/1438912380893753347,False,,0,,,,,,,,[],,,,
741,1438912295439110146,1438905571604930562,2021-09-17 13:06:39 Eastern Daylight Time,2021-09-17,13:06:39,-400,2482169323,yvonnemuliro,The Luxury Traveler🔥,,@francyj_dpro After iPhone 13 there will be an update 😀😀😀🤝🤝🤝🤝 just work hard,en,[],[],[],1,0,3,[],[],https://twitter.com/YvonneMuliro/status/1438912295439110146,False,,0,,,,,,,,"[{'screen_name': 'francyj_dpro', 'name': 'Franklin pro 🎸🎵', 'id': '1170615842729603073'}]",,,,
743,1438912261884612612,1438912261884612612,2021-09-17 13:06:31 Eastern Daylight Time,2021-09-17,13:06:31,-400,1187871872228216833,sharecaster1,Sharecaster.com,,"What you need to know about the new Apple iPhone 13, iPad 9, and Apple Watch Series 7  https://t.co/1dHFTbnv5p",en,[],['https://sharecaster.com/what-you-need-to-know-about-the-new-apple-iphone-13-ipad-9-and-apple-watch-series-7/'],[],0,0,0,[],[],https://twitter.com/Sharecaster1/status/1438912261884612612,False,,0,,,,,,,,[],,,,
